label,origin_id,punchline_idx,text_a,text_b
1,1877,9,my new girlfriend and i be moving in concert into a tree,house i hope we won t fall out
1,1877,9,my new girlfriend and ace be moving together into a tree,house i hope we won t fall out
1,1878,0,when the,waiter spilled a drink on his shirt he said this one is on me
1,1879,0,if a,fraternity open a coffee shop they would specialize in fratacinno
1,1880,0,a lookup,party was launched in the dark for the missing girl there were quite a mixture of helpers but one boy in particular carried a torch for her
1,1880,0,a hunting,party was launched in the dark for the missing girl there were quite a mixture of helpers but one boy in particular carried a torch for her
1,1880,0,a hunt,party was launched in the dark for the missing girl there were quite a mixture of helpers but one boy in particular carried a torch for her
1,1881,9,the oculist personify called to testify because he was the only,eye witness
1,1881,9,the eye doctor cost call in to testify because he was the only,eye witness
1,1881,9,the ophthalmologist was yell to testify because he live the only,eye witness
1,1881,9,the ophthalmologist was called to testify because helium was the lonesome,eye witness
1,1881,9,the ophthalmologist was name to prove because he was the only,eye witness
0,1882,4,ask your friend what form of,boy she he likes
0,1882,4,ask your friend what variety of,boy she he likes
0,1882,4,involve your friend what kind of,boy she he likes
0,1882,4,ask your friend what sort of,boy she he likes
0,1882,4,ask your booster what kind of,boy she he likes
1,1883,0,a isle of man,at the watchmakers convention made a motion but it died for lack of a second
1,1883,0,a humans,at the watchmakers convention made a motion but it died for lack of a second
1,1883,0,a mankind,at the watchmakers convention made a motion but it died for lack of a second
1,1883,0,a gentleman,at the watchmakers convention made a motion but it died for lack of a second
1,1883,0,a homo,at the watchmakers convention made a motion but it died for lack of a second
0,1884,3,Rather once cry your meat,out than always sigh
0,1884,3,Sort of once cry your heart,out than always sigh
0,1884,3,Rather once outcry your heart,out than always sigh
0,1884,3,Rather erstwhile cry your heart,out than always sigh
0,1884,3,Rather once cry out your heart,out than always sigh
0,1885,5,Why make war when make lovemaking is,so much better
0,1885,5,Wherefore pull in war when making love is,so much better
0,1885,5,Why cause war when make love is,so much better
0,1885,5,Why make warfare when making love is,so much better
0,1885,5,Why make state of war when making love is,so much better
1,1886,7,the two discoverer of the radiocommunication were on the,same wavelength
1,1886,7,the two discoverer of the radio be on the,same wavelength
1,1886,7,the two discoverer of the radio were on the,same wavelength
1,1886,7,the two inventors of the wireless were on the,same wavelength
1,1886,7,the 2 inventors of the radio make up on the,same wavelength
1,1887,9,mass world health organization get compliment on their hair usually let it go,to their head
1,1887,9,people who get congratulate on their hair commonly let it go,to their head
1,1887,9,people who stupefy compliment on their hair usually let it go,to their head
1,1887,9,people world health organization get complimented on their fuzz usually have it go,to their head
1,1887,9,people who buzz off complimented on their hair unremarkably let it pass,to their head
1,1888,15,if a prince comprise throw off to the air helium might also remember that he live heir to,the throne
1,1888,15,if a prince be thrown to the air he mightiness also remember that he is heir to,the throne
1,1888,15,if a prince is thrown to the air he might also remember that atomic number 2 cost heir to,the throne
1,1888,15,if a prince is thrown to the atmosphere he might also remember that he comprise heir to,the throne
1,1888,15,if a prince be thrown to the airwave he might also remember that he constitute heir to,the throne
0,1889,2,She coif not expect,results until the end of this week
0,1889,2,She did non expect,results until the end of this week
0,1889,2,She did not require,results until the end of this week
0,1889,2,She manage not expect,results until the end of this week
0,1889,2,She do not expect,results until the end of this week
0,1890,4,When asked about women s right,a peasant woman in the rural south asked What is that
0,1890,4,When asked about cleaning woman s rights,a peasant woman in the rural south asked What is that
0,1890,4,When require about women s rights,a peasant woman in the rural south asked What is that
0,1890,4,When asked about woman s rights,a peasant woman in the rural south asked What is that
0,1890,4,When asked about womanhood s rights,a peasant woman in the rural south asked What is that
1,1891,0,the in effect,place for a mathematician is behind a counter
1,1891,0,the better,place for a mathematician is behind a counter
1,1891,0,the near,place for a mathematician is behind a counter
1,1891,0,the practiced,place for a mathematician is behind a counter
1,1891,0,the good,place for a mathematician is behind a counter
0,1892,15,French said atomic number 2 tell her Why don t you generate marital and I ll let you rent,it
0,1892,15,French people said he told her Why don t you get married and I ll let you rent,it
0,1892,15,Daniel chester french said he told her Wherefore don t you get married and I ll allow you rent,it
0,1892,15,French said he told her Wherefore don thymine you get married and Unity ll let you rent,it
0,1892,15,French say atomic number 2 narrate her Wherefore don t you get married and Atomic number 53 ll let you rent,it
0,1893,4,And we bring home the bacon t stop because,he asked us to
0,1893,4,And we acquire t stop because,he asked us to
0,1893,4,And we get ahead t stop because,he asked us to
1,1894,3,some people represent on seefood,diets they see food they eat it
1,1894,3,some citizenry are on seefood,diets they see food they eat it
1,1894,3,some people exist on seefood,diets they see food they eat it
1,1894,3,some people cost on seefood,diets they see food they eat it
1,1894,3,some mass are on seefood,diets they see food they eat it
0,1895,0,New solid food,spots opening others returning and still others close
0,1895,0,New intellectual nourishment,spots opening others returning and still others close
0,1895,0,New nutrient,spots opening others returning and still others close
0,1895,0,New food for thought,spots opening others returning and still others close
0,1896,0,Donkey due south,lips don t fit onto a horse s mouth
0,1896,0,Domestic ass s,lips don t fit onto a horse s mouth
0,1896,0,Donkey randomness,lips don t fit onto a horse s mouth
0,1896,0,Donkey reciprocal ohm,lips don t fit onto a horse s mouth
0,1896,0,Donkey southward,lips don t fit onto a horse s mouth
1,1897,12,a cajun restaurant made all their sauce on one day for the hebdomad the,cook roux ed the day
1,1897,12,a cajun restaurant made all their sauce on one clarence shepard day jr. for the hebdomad the,cook roux ed the day
1,1897,12,a cajun restaurant made all their sauce on unmatchable day for the week the,cook roux ed the day
1,1897,12,a cajun restaurant made all their sauce on one clarence day for the workweek the,cook roux ed the day
1,1897,12,a cajun restaurant make all their sauce on 1 day for the week the,cook roux ed the day
1,1898,0,1 couldn,t stand to be without my legs
1,1898,0,ace couldn,t stand to be without my legs
1,1898,0,iodin couldn,t stand to be without my legs
1,1898,0,atomic number 53 couldn,t stand to be without my legs
1,1898,0,single couldn,t stand to be without my legs
0,1899,5,Atomic number 2 has to do his own green groceries,his own changes
0,1899,5,He has to make out his ain produce,his own changes
0,1899,5,Helium has to make his own produce,his own changes
0,1899,5,Helium has to do his own produce,his own changes
0,1899,5,He have to do his ain produce,his own changes
0,1900,5,If you could learn it you would,agree it was horrible
0,1900,5,If you could see information technology you would,agree it was horrible
0,1900,5,If you could visit it you would,agree it was horrible
0,1900,5,If you could understand it you would,agree it was horrible
0,1900,5,If you could see to it it you would,agree it was horrible
1,1901,9,you don t amplification wait by the instant at the dinner,table but the seconds
1,1901,9,you don t gain hold by the minutes at the dinner,table but the seconds
1,1901,9,you don t gain waiting by the minutes at the dinner party,table but the seconds
1,1901,9,you don t gain time lag by the minutes at the dinner,table but the seconds
1,1901,9,you don t gain wait by the transactions at the dinner,table but the seconds
1,1902,9,i got my caper at the dentist s office by word,of mouth
1,1902,9,i got my job at the tooth doctor sec office by logos,of mouth
1,1902,9,atomic number 53 got my job at the dentist sulfur office by word,of mouth
1,1902,9,i arrest my job at the dentist s office by scripture,of mouth
1,1902,9,i got my occupation at the tooth doctor s office by word,of mouth
0,1903,9,We the People tell the political science what to do information technology doesn,t tell us
0,1903,9,We the People tell apart the government what to do it doesn,t tell us
0,1903,9,We the People tell the government what to set information technology doesn,t tell us
0,1903,9,We the People state the government what to do it doesn,t tell us
0,1903,9,We the People secernate the government what to do it doesn,t tell us
0,1904,10,But they haven thymine and the question many are asking is Where,is it
0,1904,10,But they haven tetraiodothyronine and the question many are asking is Where,is it
0,1904,10,But they haven t and the doubt many are asking be Where,is it
0,1904,10,Merely they haven t and the question many are asking is Where,is it
0,1904,10,But they haven t and the query many be asking is Where,is it
0,1905,12,what is the mistake that you are getting are you installing it onto the,phone itself or onto the memory card
0,1905,12,what be the error that you personify getting are you installing it onto the,phone itself or onto the memory card
0,1905,12,what is the error that you cost make are you installing it onto the,phone itself or onto the memory card
0,1905,12,what is the wrongdoing that you are getting constitute you instal it onto the,phone itself or onto the memory card
0,1905,12,what is the wrongdoing that you are getting are you installing information technology onto the,phone itself or onto the memory card
0,1906,1,A refreshful egg,properly poached is the key to this French salad
0,1906,1,A refreshed egg,properly poached is the key to this French salad
0,1906,1,A fresh eggs,properly poached is the key to this French salad
0,1906,1,A new egg,properly poached is the key to this French salad
0,1906,1,A sassy egg,properly poached is the key to this French salad
0,1907,6,It measured 5 6 on the Richter exfoliation,he said
0,1907,6,It valuate 5 6 on the Richter scale,he said
0,1907,6,Information technology measured 5 6 on the Richter scale,he said
0,1907,6,It measured quintuplet six on the Richter scale,he said
0,1907,6,It measured five 6 on the Richter scale,he said
1,1908,8,my momma ran knocked out of poultry seasoning so she winged,it
1,1908,8,my momma ran out of fowl seasoning so she fly,it
1,1908,8,my mama ran verboten of poultry seasoning so she winged,it
1,1908,8,my mom run proscribed of domestic fowl seasoning so she winged,it
1,1908,8,my mom ran taboo of fowl seasoning hence she winged,it
1,1909,3,sketch produced by the japanese,government are animes of the state
1,1909,3,cartoon produced by the japanese,government are animes of the state
1,1909,3,cartoons produce by the japanese,government are animes of the state
1,1909,3,cartoons produced by the nipponese,government are animes of the state
1,1909,3,animated cartoon produced by the japanese,government are animes of the state
1,1910,1,when a brain doctor,relocates does he change his mind
0,1911,11,through your eyes and with your fondness if atomic number 2 do not bite keep,looking he is not for you
0,1911,11,through your eyes and with your heart if helium does non bite keep,looking he is not for you
0,1911,11,through your eyes and with your heart if he does not sting save,looking he is not for you
0,1911,11,through your eyes and with your heart if he does not bite proceed,looking he is not for you
0,1911,11,through with your eyes and with your heart if he do not bite keep,looking he is not for you
0,1912,10,You postulate to be either the round top in your class or the,second best in your class as in grade point average
0,1912,10,You necessitate to be either the top in your division or the,second best in your class as in grade point average
0,1912,10,You need to embody either the top in your grade or the,second best in your class as in grade point average
0,1912,10,You need to be either the top in your division oregon the,second best in your class as in grade point average
0,1912,10,You need to cost either the tiptop in your class oregon the,second best in your class as in grade point average
0,1913,6,He loved my son and then much that he,had to do this
0,1913,6,He loved my son so much that helium,had to do this
0,1913,6,He fuck my son so often that he,had to do this
0,1913,6,He loved my son thus much that he,had to do this
0,1913,6,He loved my son so a lot that he,had to do this
0,1914,1,Guiltless actions carry,their warrant with them
0,1914,1,Innocent action carry,their warrant with them
0,1914,1,Innocent activity carry,their warrant with them
0,1914,1,Innocent actions persuade,their warrant with them
0,1914,1,Destitute actions carry,their warrant with them
1,1915,8,linda be real touched when she received the felt coat,as a gift
1,1915,8,linda be really touched when she received the felt coat,as a gift
1,1915,8,linda be very touched when she receive the felt coat,as a gift
1,1915,8,linda was very touched when she received the felt coating,as a gift
1,1915,8,linda was real touched when she received the felt pelage,as a gift
1,1916,14,did you hear astir the airplane pilot who always had workplace he was great at landing a,job
1,1916,14,did you hear about the pilot who perpetually had work he equal great at put down a,job
1,1916,14,perform you pick up about the airplane pilot who ever had work he was great at landing a,job
1,1916,14,did you learn about the pilot world health organization always had work he was great at land a,job
1,1916,14,make you hear about the pilot who invariably have work he be great at landing a,job
0,1917,8,the add details at the prat of Your question is,what y looking for
0,1917,8,the attention deficit hyperactivity disorder item at the bottom of Your question is,what y looking for
0,1917,8,the attention deficit disorder details at the tush of Your question is,what y looking for
0,1917,8,the add details at the bottom of Your query be,what y looking for
0,1917,8,the add item at the seat of Your question is,what y looking for
0,1918,12,A nativity restraint pill designed to eliminate the monthly period may hit the securities industry,soon
0,1918,12,A birth control pill design to eradicate the monthly geological period english hawthorn hit the market,soon
0,1918,12,A parturition control pill designed to eliminate the monthly menses crataegus oxycantha hit the grocery store,soon
0,1918,12,A giving birth control pill design to eliminate the monthly menses english hawthorn hit the market,soon
0,1918,12,A birth ascendency pill designed to eliminate the monthly period english hawthorn hit the mart,soon
0,1919,11,What happen when you take a sports team with top players at every,position
0,1919,11,What befall when you pack a sports team with top players at every,position
0,1919,11,What pass off when you pack a sports squad with top players at every,position
0,1919,11,What happens when you pack a sport team with top players at every,position
0,1919,11,What happens when you pack a variation squad with top players at every,position
1,1920,3,the student make up an aggressive,learner he hit the books
1,1920,3,the student was an belligerent,learner he hit the books
1,1920,3,the pupil was an aggressive,learner he hit the books
1,1920,3,the student was an fast growing,learner he hit the books
1,1920,3,the bookman was an aggressive,learner he hit the books
1,1921,13,when he forgot to itemize what he want at the market store he matte up quite a,listless
1,1921,13,when atomic number 2 forgot to itemize what he want at the grocery store he felt quite,listless
1,1921,13,when helium forgot to itemize what he wanted at the market store he felt rather,listless
1,1921,13,when he forgot to itemise what atomic number 2 wanted at the grocery store he feel quite,listless
1,1921,13,when helium forgot to itemize what atomic number 2 need at the grocery store he felt quite an,listless
0,1922,9,Be sure to send a slothful isle of man for the holy man of,death
0,1922,9,Follow sure to send a work shy man for the angel of,death
0,1922,9,Be sure to send a indolent human beings for the angel of,death
0,1922,9,Be certain to post a lazy man for the angel of,death
0,1922,9,Represent sure to send a lazy man for the backer of,death
0,1923,2,They told us information technology,is the only Navy base being started from scratch
0,1923,2,They severalize us it,is the only Navy base being started from scratch
0,1923,2,They order us it,is the only Navy base being started from scratch
0,1923,2,They tell us it,is the only Navy base being started from scratch
0,1923,2,They tell apart us it,is the only Navy base being started from scratch
0,1924,2,Covetous human beings s chests,are rich not they
0,1924,2,Covetous man s chests,are rich not they
0,1924,2,Covetous men s bureau,are rich not they
0,1924,2,Covetous men s thorax,are rich not they
0,1924,2,Covetous men s chest,are rich not they
1,1925,0,you gotta,be careful of corn at night they can be early creepy with their husky voices and seedy appearance why they even cob right out and tell you to shuck it right to your face
0,1926,0,As of,today he said the students had yet to return
1,1927,0,harry and,clem the carpenters argued mightily on how best to complete the dinette set they were working on they finally agreed to table the discussion
0,1928,3,We ve waited too retentive,already to start this job
0,1928,3,We ve waited too farseeing,already to start this job
0,1928,3,We ve waited also long,already to start this job
0,1928,3,We ve await too long,already to start this job
0,1928,3,We ve wait too long,already to start this job
1,1929,9,she was so careful she could sense a bargain a mall,away
1,1929,9,she was hence thrifty she could smell a deal a shopping center,away
1,1929,9,she was so thrifty she could smell out a bargain a mall,away
1,1929,9,she was so thrifty she could smell a deal a mall,away
1,1929,9,she was so thrifty she could smack a buy a center,away
1,1930,0,the discoverer,of the incubator was the first hatch it man
1,1930,0,the artificer,of the incubator was the first hatch it man
1,1931,2,a small sea rover ship,is called a thug boat
1,1931,2,a little pirate ship,is called a thug boat
1,1931,2,a small pirate ship ship,is called a thug boat
1,1931,2,a small sea robber ship,is called a thug boat
1,1931,2,a small scale pirate ship,is called a thug boat
1,1932,5,you pay your psychiatrist with a saneness,check
1,1932,5,you make up your psychiatrist with a sanity,check
1,1932,5,you pay your shrink with a saneness,check
1,1932,5,you pay your shrink with a sanity,check
1,1932,5,you pay off your head shrinker with a sanity,check
0,1933,10,I don t know what information technology is get going to follow yet we,ll see what works
0,1933,10,I don t know what it is going to be so far we,ll see what works
0,1933,10,Unity don t know what it is going to be yet we,ll see what works
0,1933,10,I don t know what it is going to be even so we,ll see what works
0,1933,10,I don t know what it is going to be however we,ll see what works
0,1934,7,We mustiness have receive different information since then he,said
0,1934,7,We must have get unlike information since then he,said
0,1934,7,We must have receive different information since so he,said
0,1934,7,We must have received different information since then atomic number 2,said
0,1934,7,We must have received dissimilar information since so he,said
1,1935,1,a funeral ship,is a sea hearse
1,1936,5,the recycled cartridge concern certainly frown the,toner the neighborhood
1,1936,5,the recycled magazine business certainly let down the,toner the neighborhood
1,1936,5,the recycled magazine business certainly lour the,toner the neighborhood
1,1936,5,the recycled cartridge business enterprise certainly lower the,toner the neighborhood
1,1936,5,the recycled magazine business for sure lowered the,toner the neighborhood
1,1937,10,no yelling on weekdays if you eat my sweet only i scream,sunday
1,1937,10,no yelling on weekdays if you eat my dessert simply one scream,sunday
1,1937,10,no shout on weekday if you eat my dessert but 1 scream,sunday
1,1937,10,no yelling on weekday if you eat my dessert but i howler,sunday
1,1937,10,no yelling on weekdays if you eat my afters but i wow,sunday
1,1938,0,when a,ladder was stolen from a store the manager said that further steps would be taken
1,1939,4,i like my statistical information median,rare
1,1939,4,unity like my statistical data median,rare
1,1939,4,one like my statistical data median,rare
1,1939,4,1 like my statistical data median,rare
1,1939,4,i like my statistical data median value,rare
0,1940,3,clink on the question then,click on answer question then type in answer
0,1940,3,click on the question and then,click on answer question then type in answer
0,1940,3,click on the dubiousness then,click on answer question then type in answer
0,1940,3,detent on the question then,click on answer question then type in answer
0,1940,3,chink on the question then,click on answer question then type in answer
0,1941,6,If increased Would you be willing to make up,more taxes for that
0,1941,6,If increase Would you be unforced to pay,more taxes for that
0,1941,6,If increased Would you be willing to compensate,more taxes for that
0,1941,6,If increased Would you comprise willing to pay,more taxes for that
0,1941,6,If increased Would you be unforced to pay off,more taxes for that
1,1942,0,calendar are,always up to date
1,1942,0,calendars be,always up to date
1,1942,0,calendars follow,always up to date
0,1943,14,I used to see the little girl out in the yard and they would wave at,me
0,1943,14,I used to see the niggling girls out in the yard and they would undulate at,me
0,1943,14,1 used to see the little girls out in the yard and they would wave at,me
0,1943,14,I use to see the little girls forbidden in the yard and they would undulate at,me
0,1943,14,Ane use to see the little girls out in the railway yard and they would roll at,me
1,1944,4,she got fired from the live,dog stand for putting her hair in a bun
1,1944,4,she got fired from the red hot,dog stand for putting her hair in a bun
1,1944,4,she got fired from the raging,dog stand for putting her hair in a bun
1,1944,4,she get fired from the hot,dog stand for putting her hair in a bun
1,1944,4,she stupefy fired from the hot,dog stand for putting her hair in a bun
1,1945,0,those world health organization,polish cars so that they shine work in a buffer zone
1,1946,6,when plato discovered atomic number 2 was proscribed of food,he decided to go shop at the stoa
1,1946,6,when plato distinguish he was out of food,he decided to go shop at the stoa
1,1946,6,when plato discovered helium was out of food,he decided to go shop at the stoa
1,1946,6,when plato discovered atomic number 2 was out of solid food,he decided to go shop at the stoa
1,1946,6,when plato discovered helium was prohibited of food,he decided to go shop at the stoa
1,1947,0,the good,way to make a baseball bat is to carve it by hand using a machine is just lathe y
1,1947,0,the honest,way to make a baseball bat is to carve it by hand using a machine is just lathe y
1,1947,0,the better,way to make a baseball bat is to carve it by hand using a machine is just lathe y
1,1947,0,the ripe,way to make a baseball bat is to carve it by hand using a machine is just lathe y
1,1947,0,the skillful,way to make a baseball bat is to carve it by hand using a machine is just lathe y
0,1948,12,in that respect are two ways convert you number or call customer inspection and repair and perhaps they,can help you
0,1948,12,there be two ways change you number or call client religious service and perhaps they,can help you
0,1948,12,at that place are 2 ways alter you number or call customer service and perhaps they,can help you
0,1948,12,there constitute two ways change you figure or call customer service and peradventure they,can help you
0,1948,12,there be deuce ways change you number oregon call customer avail and perhaps they,can help you
1,1949,7,some the great unwashed pass a lot on their face and,always want to be taken at face value
1,1949,7,some people spend a good deal on their facial expression and,always want to be taken at face value
1,1949,7,some people drop a lot on their face and,always want to be taken at face value
1,1949,7,some people expend a lot on their face and,always want to be taken at face value
1,1949,7,some people spend a lot on their fount and,always want to be taken at face value
1,1950,7,the valuable dog was even missing believe stolen however,the police announced they have a lead
1,1950,7,the valuable dog be still missing believed steal however,the police announced they have a lead
1,1950,7,the valuable dog was nonetheless missing believe stolen however,the police announced they have a lead
1,1950,7,the valuable dog was still leave out believe stolen however,the police announced they have a lead
1,1950,7,the valuable wienerwurst was still missing believed steal however,the police announced they have a lead
0,1951,10,The only solution be to hang you by the feet for one,hour
0,1951,10,The lonesome solution is to attend you by the feet for one,hour
0,1951,10,The only solution be to fall you by the feet for one,hour
0,1951,10,The only solution is to hang you by the foot for one,hour
0,1951,10,The only solution is to advert you by the pes for one,hour
1,1952,0,a countess,started to think about her count less opportunities
0,1953,7,A person who misses a opportunity and the imp,who misses its branch can t be saved
0,1953,7,A person who escape a chance and the monkey,who misses its branch can t be saved
0,1953,7,A mortal who misses a chance and the monkey,who misses its branch can t be saved
0,1953,7,A person who overlook a chance and the monkey,who misses its branch can t be saved
0,1953,7,A mortal who misses a chance and the rascal,who misses its branch can t be saved
1,1954,3,the human beings leaned on the,printer cartridge because he wanted to tone up his abs
1,1954,3,the man slant on the,printer cartridge because he wanted to tone up his abs
1,1954,3,the man tip on the,printer cartridge because he wanted to tone up his abs
1,1954,3,the gentleman's gentleman leaned on the,printer cartridge because he wanted to tone up his abs
1,1954,3,the man tend on the,printer cartridge because he wanted to tone up his abs
0,1955,4,They have a good readiness there,and a good crew
0,1955,4,They have a good quickness there,and a good crew
0,1955,4,They have a good installation there,and a good crew
0,1955,4,They experience a good facility there,and a good crew
0,1955,4,They have a good facility on that point,and a good crew
0,1956,2,Seeking fish Don river t,dive in the pond go home and get a net
0,1956,2,Seeking fish Don mt,dive in the pond go home and get a net
0,1956,2,Seeking fish Don metric ton,dive in the pond go home and get a net
0,1956,2,Seeking fish Don deoxythymidine monophosphate,dive in the pond go home and get a net
0,1956,2,Seeking fish Don triiodothyronine,dive in the pond go home and get a net
1,1957,11,the airlines have get so immediate payment strapped they charged me for my emotional,baggage
1,1957,11,the air hose have turn so cash strapped they charged me for my emotional,baggage
1,1957,11,the airlines get become so immediate payment strapped they charged me for my emotional,baggage
1,1957,11,the airline have become thence cash strapped they charged me for my emotional,baggage
1,1957,11,the airlines have get so john cash strapped they charged me for my emotional,baggage
1,1958,7,two airline pilot light in a stand up comedy did,a takeoff
1,1958,7,two airline business pilots in a stand up funniness did,a takeoff
1,1958,7,2 airline pilots in a stand up comedy did,a takeoff
1,1958,7,two air hose pilots in a stand upwards comedy did,a takeoff
1,1958,7,two airline pilots in a stand up clowning did,a takeoff
1,1959,7,one don t think i necessitate a spine it,s holding me back
1,1959,7,1 don t think i need a spine it,s holding me back
1,1959,7,i put on t think i need a spine it,s holding me back
1,1959,7,1 don t think unity need a spine it,s holding me back
1,1959,7,i don t think one need a spine it,s holding me back
0,1960,10,i am a gracious person and i see mass for world health organization they,are not what they look like
0,1960,10,i am a nice person and one see people for world health organization they,are not what they look like
0,1960,10,i am a nice person and i see hoi polloi for world health organization they,are not what they look like
0,1960,10,i am a nice person and i hear people for who they,are not what they look like
0,1960,10,one am a nice person and i construe multitude for who they,are not what they look like
0,1961,5,Easy to enroll a g soldiers Just,ah one general
0,1961,5,Easy to enroll a one thousand soldier But,ah one general
0,1961,5,Easy to enroll a thousand soldier But,ah one general
0,1961,5,Easy to enter a thousand soldiers But,ah one general
0,1961,5,Easy to enroll a thousand soldiers Merely,ah one general
1,1962,4,cafeteria customers are in the transmission line,of fare
1,1962,4,cafeteria customers embody in the line,of fare
1,1962,4,cafeteria customers be in the line,of fare
1,1962,4,cafeteria customers live in the line,of fare
1,1962,4,cafeteria client are in the line,of fare
1,1963,0,they tear,strips off my dog before kicking him off that logging ship he was disembarked
1,1963,0,they snap,strips off my dog before kicking him off that logging ship he was disembarked
1,1963,0,they shoot down,strips off my dog before kicking him off that logging ship he was disembarked
1,1963,0,they deplumate,strips off my dog before kicking him off that logging ship he was disembarked
1,1963,0,they buck,strips off my dog before kicking him off that logging ship he was disembarked
0,1964,9,stick calm don t lie and do non get anxious no,matter what
0,1964,9,remain calm don t lie and do not get spooky no,matter what
0,1964,9,remain calm don t trygve halvden lie and do not get anxious no,matter what
0,1964,9,ride out calm preceptor t lie and coiffure not get nervous no,matter what
0,1964,9,stick calm don deoxythymidine monophosphate lie and make not get nervous no,matter what
0,1965,2,Helium that shippeth the,devil must make the best of him
0,1965,2,Atomic number 2 that shippeth the,devil must make the best of him
0,1966,6,Make questions same the one above make an,argument that certain questions should be charged 100 points
0,1966,6,Do questions like the unrivalled above shuffling an,argument that certain questions should be charged 100 points
0,1966,6,Do dubiousness alike the one above make an,argument that certain questions should be charged 100 points
0,1966,6,Do questions like the ace above shuffling an,argument that certain questions should be charged 100 points
0,1966,6,Manage questions like the one above make an,argument that certain questions should be charged 100 points
1,1967,5,if hawaii was criss cross with many,highways some people might think of it as a road island
1,1967,5,if hawaii be criss crossed with many,highways some people might think of it as a road island
1,1967,5,if aloha state was criss crossed with many,highways some people might think of it as a road island
1,1967,5,if hi was criss crossed with many,highways some people might think of it as a road island
1,1967,5,if hawaii was criss pass over with many,highways some people might think of it as a road island
1,1968,6,those world health organization like dark beer are beyond the,pale
1,1968,6,those world health organization like dark beer be beyond the,pale
1,1968,6,those who like dark beer be beyond the,pale
1,1968,6,those who like dark beer make up beyond the,pale
1,1968,6,those who like dreary beer be beyond the,pale
0,1969,0,Single remember,him although I didn t remember his name
0,1969,0,I recall,him although I didn t remember his name
0,1969,0,Ane remember,him although I didn t remember his name
0,1969,0,Atomic number 53 remember,him although I didn t remember his name
0,1969,0,I commend,him although I didn t remember his name
0,1970,2,Yes wedding ring first,then the engagement ring I ve never seen it worn any other way
0,1970,2,Yes splice band first,then the engagement ring I ve never seen it worn any other way
0,1970,2,Yes wedding stria first,then the engagement ring I ve never seen it worn any other way
0,1970,2,Yes hook up with band first,then the engagement ring I ve never seen it worn any other way
0,1970,2,Yes wedding striation first,then the engagement ring I ve never seen it worn any other way
1,1971,1,golf personify a,lot like taxes you drive hard to get to the green and end up in the hole
1,1971,1,golf be a,lot like taxes you drive hard to get to the green and end up in the hole
1,1971,1,golf game is a,lot like taxes you drive hard to get to the green and end up in the hole
1,1971,1,golf live a,lot like taxes you drive hard to get to the green and end up in the hole
1,1971,1,golf comprise a,lot like taxes you drive hard to get to the green and end up in the hole
0,1972,1,1 believe we,re going to see a lot of women she added
0,1972,1,I conceive we,re going to see a lot of women she added
0,1972,1,Iodine believe we,re going to see a lot of women she added
0,1972,1,Single believe we,re going to see a lot of women she added
0,1972,1,I think we,re going to see a lot of women she added
0,1973,6,I think you can acquire paper work by,getting blood work done
0,1973,6,Unity think you can arrest paper work by,getting blood work done
0,1973,6,I think you rear get paper work by,getting blood work done
0,1973,6,I think you can get report work by,getting blood work done
0,1973,6,I think you displace begin paper work by,getting blood work done
1,1974,6,he couldn thyroxin sell his pirate ship because,it was unassailable
1,1974,6,he couldn t sell his sea rover ship because,it was unassailable
1,1974,6,he couldn t sell his pirate ship ship because,it was unassailable
1,1974,6,he couldn t betray his pirate ship because,it was unassailable
1,1974,6,atomic number 2 couldn t deal his pirate ship because,it was unassailable
0,1975,6,Easy to believe in heaven s law just,so hard to keep
0,1975,6,Easy to believe in heaven s natural law but,so hard to keep
0,1975,6,Easy to think in heaven s law but,so hard to keep
0,1975,6,Easy to believe in heaven s law simply,so hard to keep
0,1975,6,Easy to believe in heaven s police but,so hard to keep
1,1976,5,i don t use overly much wine,in making charosis for passover lest i get charosis of the liver
1,1976,5,i assume t use overly much wine,in making charosis for passover lest i get charosis of the liver
1,1976,5,i don t usance too much wine,in making charosis for passover lest i get charosis of the liver
1,1976,5,i don t use likewise much wine,in making charosis for passover lest i get charosis of the liver
1,1976,5,1 don t usance too much wine,in making charosis for passover lest i get charosis of the liver
0,1977,0,Mass around,the nation he said will know who we are now
0,1977,0,Multitude around,the nation he said will know who we are now
0,1977,0,The great unwashed around,the nation he said will know who we are now
0,1977,0,Hoi polloi around,the nation he said will know who we are now
0,1977,0,Masses around,the nation he said will know who we are now
0,1978,10,Sticks and stone will break my bones but names will never hurt,me
0,1978,10,Pin and stones will break my bones simply name will never hurt,me
0,1978,10,Sticks and stones will weaken my bones but names testament never pain,me
0,1978,10,Sticks and endocarp will break my bones but names leave never wound,me
0,1978,10,Sticks and stones will break my bones but names volition never ache,me
1,1979,9,when ask by a passenger how high he would get the,pilot replied i don t do drugs
1,1979,9,when ask by a passenger how gamey he would get the,pilot replied i don t do drugs
1,1979,9,when asked by a passenger how high helium would get the,pilot replied i don t do drugs
1,1979,9,when asked by a passenger how high atomic number 2 would get the,pilot replied i don t do drugs
1,1979,9,when asked by a passenger how eminent he would induce the,pilot replied i don t do drugs
1,1980,1,my reckoner s,mouse wouldn t work then it clicked
1,1980,1,my computer second,mouse wouldn t work then it clicked
1,1980,1,my computer sec,mouse wouldn t work then it clicked
1,1980,1,my electronic computer s,mouse wouldn t work then it clicked
1,1980,1,my estimator s,mouse wouldn t work then it clicked
0,1981,8,The barking of a weenie make non disturb the man,on a camel
